txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split
T277,2026-01-01 04:43:16,C139,M58,D985,P1356,148.6203388742003,failed,0,background,train
T278,2026-01-01 04:44:13,C143,M29,D804,P1766,16.646156640442204,success,0,background,train
T279,2026-01-01 04:53:20,C1005,M79,D301,P536,10.831490693940601,success,0,background,train
T280,2026-01-01 04:55:21,C995,M37,D564,P196,2.9508250814977304,success,0,background,train
T281,2026-01-01 04:57:36,C962,M45,D865,P2128,20.396480333864943,failed,0,background,train
T282,2026-01-01 04:59:10,C1126,M86,D462,P247,34.8795987831437,success,0,background,train
T283,2026-01-01 05:00:01,C183,M3,D551,P1107,4.7126347734272995,success,0,background,train
T284,2026-01-01 05:00:19,C334,M20,D316,P294,2.285647213557823,success,0,background,train
T285,2026-01-01 05:03:06,C540,M42,D581,P172,39.27857897237143,success,0,background,train
T286,2026-01-01 05:03:44,C617,M12,D459,P1614,49.51294965520699,success,0,background,train
T287,2026-01-01 05:06:40,C709,M66,D971,P1265,18.62758193871012,success,0,background,train
T288,2026-01-01 05:07:42,C1973,M68,D59,P1428,398.88258084145934,success,0,background,train
T289,2026-01-01 05:10:01,C883,M53,D602,P384,62.20306558235972,success,0,background,train
T290,2026-01-01 05:10:55,C981,M58,D694,P1951,271.1343226455178,success,0,background,train
T291,2026-01-01 05:13:36,C1116,M59,D876,P2223,123.22383528959102,success,0,background,train
T292,2026-01-01 05:13:39,C170,M20,D617,P1004,5.069429486571186,success,0,background,train
T293,2026-01-01 05:15:33,C1703,M76,D719,P1699,24.91007602017101,success,0,background,train
T294,2026-01-01 05:15:47,C775,M10,D518,P2384,88.04285554444975,success,0,background,train
T295,2026-01-01 05:17:20,C122,M10,D854,P1735,48.636532474761566,success,0,background,train
T296,2026-01-01 05:18:10,C1705,M65,D964,P1846,27.951875576213613,success,0,background,train
T297,2026-01-01 05:23:08,C418,M31,D34,P208,23.18252043476533,success,0,background,train
T298,2026-01-01 05:24:09,C1381,M45,D431,P1499,28.032144769616583,success,0,background,train
T299,2026-01-01 05:25:55,C1024,M44,D182,P447,232.96999883014806,success,0,background,train
T300,2026-01-01 05:27:56,C1738,M88,D122,P2327,42.02930546783123,success,0,background,train
T301,2026-01-01 05:30:40,C111,M92,D680,P1120,178.9268680334929,success,0,background,train
T302,2026-01-01 05:32:08,C1703,M76,D895,P608,37.02751471117765,success,0,background,train
T303,2026-01-01 05:32:41,C103,M97,D601,P1843,35.541125725486744,success,0,background,train
T304,2026-01-01 05:35:14,C515,M56,D464,P2137,24.78258079032156,failed,0,background,train
T305,2026-01-01 05:37:15,C1873,M58,D254,P1058,765.7876834638071,success,0,background,train
T306,2026-01-01 05:38:13,C1221,M78,D102,P905,11.40435407992013,success,0,background,train
T307,2026-01-01 05:41:10,C962,M11,D671,P1388,29.82543724315367,success,0,background,train
T308,2026-01-01 05:42:14,C227,M87,D962,P2451,16.230867209091652,success,0,background,train
T309,2026-01-01 05:47:55,C1866,M76,D597,P1677,50.498520975196136,success,0,background,train
T310,2026-01-01 05:48:09,C61,M88,D173,P1788,107.801647769692,success,0,background,train
T311,2026-01-01 05:50:27,C811,M37,D428,P502,7.047381107535515,success,0,background,train
T312,2026-01-01 05:51:18,C437,M28,D663,P1087,81.11130894560904,success,0,background,train
T313,2026-01-01 05:55:50,C580,M72,D629,P1181,9.434318206305305,success,0,background,train
T314,2026-01-01 05:57:00,C761,M53,D938,P1843,75.16310514633791,success,0,background,train
T315,2026-01-01 06:00:07,C1442,M4,D441,P1414,33.07540013480628,success,0,background,train
T316,2026-01-01 06:00:13,C1180,M3,D740,P972,22.21880867330721,success,0,background,train
T317,2026-01-01 06:01:01,C1664,M6,D136,P1027,5.422013021290105,success,0,background,train
T318,2026-01-01 06:01:23,C466,M53,D267,P464,40.53987776298891,success,0,background,train
T319,2026-01-01 06:01:55,C1244,M46,D639,P180,64.55981106300754,success,0,background,train
T320,2026-01-01 06:02:50,C114,M57,D291,P1752,37.0920505081093,success,0,background,train
T321,2026-01-01 06:03:31,C945,M40,D268,P1321,95.177622384609,success,0,background,train
T322,2026-01-01 06:04:09,C344,M2,D590,P1360,161.4876552463417,success,0,background,train
T323,2026-01-01 06:05:30,C223,M94,D163,P806,77.9019705818516,success,0,background,train
T324,2026-01-01 06:10:40,C1708,M47,D82,P2096,20.029375993143994,success,0,background,train
T325,2026-01-01 06:20:38,C1259,M44,D768,P1570,189.65924832147556,failed,0,background,train
T326,2026-01-01 06:21:06,C390,M72,D485,P754,35.85790273081593,success,0,background,train
T327,2026-01-01 06:25:45,C1425,M99,D618,P4,45.43332895770245,success,0,background,train
T328,2026-01-01 06:29:21,C1755,M88,D341,P1571,64.64841207301694,success,0,background,train
T329,2026-01-01 06:29:41,C1250,M40,D321,P289,62.12489172931738,success,0,background,train
T330,2026-01-01 06:32:25,C1981,M40,D754,P339,51.998826755355154,success,0,background,train
T331,2026-01-01 06:33:16,C1326,M25,D27,P1692,6.0033065655208615,success,0,background,train
T332,2026-01-01 06:34:11,C156,M79,D344,P219,27.16757285849635,success,0,background,train
T333,2026-01-01 06:37:14,C1704,M71,D940,P680,11.175589736934036,failed,0,background,train
T334,2026-01-01 06:39:24,C840,M74,D786,P2418,64.84185968967184,success,0,background,train
T335,2026-01-01 06:39:27,C1021,M20,D767,P1402,12.316712855716,success,0,background,train
T336,2026-01-01 06:39:39,C811,M7,D350,P1372,30.87211685646463,success,0,background,train
T337,2026-01-01 06:40:15,C1989,M82,D234,P761,5.222409084264752,success,0,background,train
T338,2026-01-01 06:43:45,C1666,M34,D513,P10,31.39837357923303,success,0,background,train
T339,2026-01-01 06:44:28,C929,M85,D259,P2307,31.91790784509816,success,0,background,train
T340,2026-01-01 06:44:37,C1819,M70,D588,P1154,265.7830484246181,success,0,background,train
T341,2026-01-01 06:54:57,C1879,M17,D367,P598,96.61967507757257,success,0,background,train
T342,2026-01-01 07:03:04,C1704,M50,D442,P280,14.516199005290023,success,0,background,train
T343,2026-01-01 07:05:24,C760,M62,D106,P236,26.976485880607207,success,0,background,train
T344,2026-01-01 07:06:17,C482,M13,D945,P2431,22.779109435015105,failed,0,background,train
T345,2026-01-01 07:06:17,C736,M75,D12,P895,33.63515668881291,success,0,background,train
T346,2026-01-01 07:12:16,C1141,M53,D524,P2342,51.11777497027341,success,0,background,train
T347,2026-01-01 07:12:31,C588,M33,D757,P247,41.71583987305817,success,0,background,train
T348,2026-01-01 07:15:06,C459,M74,D40,P2388,123.23459723017076,success,0,background,train
T349,2026-01-01 07:15:13,C1546,M75,D635,P504,58.29951774837807,success,0,background,train
T350,2026-01-01 07:16:48,C1368,M49,D802,P1237,25.448184022837353,success,0,background,train
T351,2026-01-01 07:19:53,C1389,M38,D201,P1776,49.27952220224561,success,0,background,train
T352,2026-01-01 07:22:34,C1909,M65,D166,P951,6.513554538026773,success,0,background,train
T353,2026-01-01 07:30:25,C509,M32,D516,P1340,62.95831890650545,failed,0,background,train
T354,2026-01-01 07:31:19,C935,M31,D45,P1267,16.875718314355083,success,0,background,train
T355,2026-01-01 07:34:03,C597,M93,D622,P2174,20.696842762344655,success,0,background,train
T356,2026-01-01 07:34:52,C626,M52,D12,P102,47.337150502904514,success,0,background,train
T357,2026-01-01 07:35:56,C423,M31,D996,P796,21.224078424620192,success,0,background,train
T358,2026-01-01 07:38:36,C824,M58,D78,P2093,318.8700464849159,success,0,background,train
T359,2026-01-01 07:39:21,C1157,M53,D168,P1623,32.07559116087309,success,0,background,train
T360,2026-01-01 07:41:41,C242,M19,D679,P2278,101.72874779936211,success,0,background,train
T361,2026-01-01 07:43:03,C477,M76,D907,P37,32.60760658475809,success,0,background,train
T362,2026-01-01 07:44:36,C1115,M1,D556,P938,435.39119454973957,failed,0,background,train
T363,2026-01-01 07:45:14,C207,M3,D340,P2333,28.194804972188624,success,0,background,train
T364,2026-01-01 07:45:55,C157,M95,D399,P1064,79.74359894548208,success,0,background,train
T365,2026-01-01 07:46:24,C362,M63,D538,P2427,41.747763397681545,success,0,background,train
T366,2026-01-01 07:49:21,C1233,M64,D341,P1263,4.2276921049081935,failed,0,background,train
T367,2026-01-01 07:53:32,C128,M32,D896,P371,37.03146669682348,success,0,background,train
T368,2026-01-01 07:54:05,C974,M29,D231,P1211,43.644115905639076,failed,0,background,train
T369,2026-01-01 07:57:22,C1360,M24,D996,P1370,3.9473152073405244,failed,0,background,train
T370,2026-01-01 07:59:25,C1101,M14,D285,P185,18.99144314758606,success,0,background,train
T371,2026-01-01 08:02:40,C1605,M96,D528,P1789,66.64664973244011,failed,0,background,train
T372,2026-01-01 08:02:53,C1710,M42,D951,P2008,25.939614413893235,success,0,background,train
T373,2026-01-01 08:09:21,C144,M41,D410,P1379,52.4315389929241,success,0,background,train
T374,2026-01-01 08:13:24,C908,M17,D648,P2080,89.14508443432663,success,0,background,train
T375,2026-01-01 08:15:47,C1772,M45,D335,P1851,12.74006555147401,failed,0,background,train
T376,2026-01-01 08:18:51,C901,M81,D562,P2036,8.933926787025403,success,0,background,train
T377,2026-01-01 08:20:19,C574,M86,D671,P1605,62.90449481679717,success,0,background,train
T378,2026-01-01 08:20:45,C1812,M73,D583,P2371,11.437420872015933,success,0,background,train
T379,2026-01-01 08:22:44,C899,M55,D304,P893,21.700567880163444,success,0,background,train
T380,2026-01-01 08:24:36,C1812,M79,D271,P1648,32.443331416082046,success,0,background,train
T381,2026-01-01 08:27:42,C418,M31,D214,P1256,20.189557502582634,success,0,background,train
T382,2026-01-01 08:29:58,C247,M39,D954,P421,33.75814036971681,failed,0,background,train
T383,2026-01-01 08:31:48,C1170,M29,D479,P273,19.625435393657995,success,0,background,train
T384,2026-01-01 08:33:26,C1075,M17,D452,P2227,95.48287057194909,success,0,background,train
T385,2026-01-01 08:34:47,C1081,M8,D230,P105,207.17757750496233,success,0,background,train
T386,2026-01-01 08:36:01,C316,M55,D792,P1062,45.92859123085844,success,0,background,train
T387,2026-01-01 08:36:06,C1021,M24,D83,P2321,2.3154910470389733,success,0,background,train
T388,2026-01-01 08:37:23,C1583,M94,D697,P847,16.43512249930706,success,0,background,train
T389,2026-01-01 08:38:19,C1360,M6,D690,P132,1.844873234579017,success,0,background,train
T390,2026-01-01 08:44:09,C462,M45,D700,P1151,9.494602781129892,success,0,background,train
T391,2026-01-01 08:46:35,C442,M1,D113,P217,639.4900892567638,failed,0,background,train
T392,2026-01-01 08:49:33,C477,M15,D10,P2471,129.66135020638905,success,0,background,train
T393,2026-01-01 08:49:58,C1029,M15,D928,P130,149.89529119948585,failed,0,background,train
T394,2026-01-01 08:54:18,C1967,M20,D539,P201,6.850173371067543,success,0,background,train
T395,2026-01-01 08:59:40,C1626,M25,D556,P868,3.9282831481597436,success,0,background,train
T396,2026-01-01 09:00:08,C563,M15,D576,P1625,77.77524333859841,success,0,background,train
T397,2026-01-01 09:02:41,C1479,M85,D373,P102,61.50206904361032,success,0,background,train
T398,2026-01-01 09:05:31,C540,M5,D599,P1315,39.05477159436057,success,0,background,train
T399,2026-01-01 09:06:03,C1377,M89,D292,P2348,19.7103588365891,success,0,background,train
T400,2026-01-01 09:06:12,C17,M58,D562,P341,379.13745603721327,success,0,background,train
T401,2026-01-01 09:06:29,C1535,M49,D170,P257,34.76036350860373,success,0,background,train
T402,2026-01-01 09:11:16,C1424,M74,D802,P1177,159.96489292543012,success,0,background,train
T403,2026-01-01 09:11:30,C234,M47,D655,P1974,32.68920655532518,success,0,background,train
T404,2026-01-01 09:15:19,C340,M86,D744,P2403,21.125318098102284,success,0,background,train
T405,2026-01-01 09:19:10,C267,M77,D897,P182,61.96952211422844,success,0,background,train
T406,2026-01-01 09:19:37,C940,M77,D196,P1451,55.91447991224786,success,0,background,train
T407,2026-01-01 09:19:53,C1598,M52,D777,P403,20.32667700129032,success,0,background,train
T408,2026-01-01 09:21:39,C1329,M44,D347,P1352,132.9372203445475,success,0,background,train
T409,2026-01-01 09:26:34,C1220,M56,D600,P1050,118.6703297115372,success,0,background,train
T410,2026-01-01 09:28:35,C911,M7,D97,P1752,42.206697355426606,success,0,background,train
T411,2026-01-01 09:34:04,C545,M29,D579,P37,9.904762554151722,success,0,background,train
T412,2026-01-01 09:34:51,C1042,M40,D568,P1951,61.81766581809052,success,0,background,train
T413,2026-01-01 09:40:29,C1098,M38,D528,P1900,99.26589720538867,success,0,background,train
T414,2026-01-01 09:40:49,C1754,M84,D800,P408,31.41431474462986,success,0,background,train
T415,2026-01-01 09:40:55,C880,M89,D782,P29,50.00222693203317,success,0,background,train
T416,2026-01-01 09:42:46,C879,M51,D136,P1554,43.830679374115505,success,0,background,train
T417,2026-01-01 09:44:21,C66,M69,D783,P663,77.27295399244808,success,0,background,train
T418,2026-01-01 09:45:22,C736,M74,D82,P1683,112.83126656609838,success,0,background,train
T419,2026-01-01 09:48:27,C1795,M42,D397,P2026,34.35245237206907,success,0,background,train
T420,2026-01-01 09:50:04,C1845,M45,D410,P2029,11.263181813559743,success,0,background,train
T421,2026-01-01 09:50:41,C328,M9,D288,P1822,83.26939174660473,success,0,background,train
T422,2026-01-01 09:50:48,C803,M39,D757,P1462,11.735818487178483,success,0,background,train
T423,2026-01-01 09:52:38,C1242,M40,D973,P584,39.76548316715002,success,0,background,train
T424,2026-01-01 09:54:12,C166,M92,D87,P381,348.51957418337076,success,0,background,train
T425,2026-01-01 09:56:26,C34,M75,D506,P514,20.260094512867386,success,0,background,train
T426,2026-01-01 10:01:21,C954,M55,D337,P26,46.975979924031556,success,0,background,train
T427,2026-01-01 10:01:42,C39,M18,D485,P1035,16.02876640002694,failed,0,background,train
T428,2026-01-01 10:04:25,C304,M50,D880,P2212,74.61285898551927,success,0,background,train
T429,2026-01-01 10:04:58,C794,M47,D880,P1676,40.454540656306754,success,0,background,train
T430,2026-01-01 10:05:05,C1718,M51,D396,P460,40.79813650933499,success,0,background,train
T431,2026-01-01 10:06:47,C1642,M12,D886,P525,43.30006756494264,success,0,background,train
T432,2026-01-01 10:07:45,C1856,M36,D583,P1887,16.244921583728082,failed,0,background,train
T433,2026-01-01 10:11:05,C311,M4,D3,P741,152.11080332791664,success,0,background,train
T434,2026-01-01 10:14:03,C1469,M98,D243,P1079,6.818825972142295,success,0,background,train
T435,2026-01-01 10:14:46,C1812,M46,D360,P918,48.572037715939146,success,0,background,train
T436,2026-01-01 10:15:37,C441,M44,D744,P570,99.95859914053614,success,0,background,train
T437,2026-01-01 10:18:34,C883,M52,D173,P2246,63.69118679681004,success,0,background,train
T438,2026-01-01 10:21:02,C1665,M77,D19,P311,65.10533754707585,failed,0,background,train
T439,2026-01-01 10:22:03,C796,M63,D547,P1952,11.016088344425542,success,0,background,train
T440,2026-01-01 10:29:00,C1251,M25,D719,P1509,6.158102946302834,success,0,background,train
T441,2026-01-01 10:35:41,C1588,M33,D884,P392,49.13144171571954,success,0,background,train
T442,2026-01-01 10:36:41,C260,M84,D639,P1991,18.6554789228226,failed,0,background,train
T443,2026-01-01 10:37:12,C107,M43,D64,P1700,5.61440739346308,success,0,background,train
T444,2026-01-01 10:37:39,C1720,M24,D522,P1560,2.1087850043908003,success,0,background,train
T445,2026-01-01 10:42:57,C842,M51,D836,P130,17.753496938963192,success,0,background,train
T446,2026-01-01 10:43:57,C262,M23,D364,P1950,2.639566840853559,success,0,background,train
T447,2026-01-01 10:44:26,C1445,M87,D129,P509,14.931012192851776,success,0,background,train
T448,2026-01-01 10:44:51,C78,M4,D407,P1594,79.48823504510716,success,0,background,train
T449,2026-01-01 10:46:43,C1821,M91,D722,P1434,11.663066027987307,success,0,background,train
T450,2026-01-01 10:47:22,C633,M12,D951,P334,60.64999354159467,success,0,background,train
T451,2026-01-01 10:47:37,C140,M39,D214,P1792,18.910805432309985,failed,0,background,train
T452,2026-01-01 10:55:06,C357,M49,D281,P1178,44.29348734404001,success,0,background,train
T453,2026-01-01 10:55:26,C672,M38,D748,P1749,109.43113974396014,success,0,background,train
T454,2026-01-01 10:56:12,C1586,M61,D813,P616,7.58848412323666,success,0,background,train
T455,2026-01-01 10:56:50,C1411,M73,D482,P1869,10.332244207009124,success,0,background,train
T456,2026-01-01 10:58:57,C1958,M78,D773,P297,9.45482358630624,success,0,background,train
T457,2026-01-01 10:59:24,C672,M74,D547,P1959,699.7668269975183,success,0,background,train
T458,2026-01-01 11:04:28,C255,M45,D877,P1154,22.906881479387522,success,0,background,train
T459,2026-01-01 11:06:57,C374,M86,D406,P1209,51.020876618059376,success,0,background,train
T460,2026-01-01 11:10:02,C1721,M93,D219,P2457,14.461193806937954,success,0,background,train
T461,2026-01-01 11:12:16,C1622,M36,D983,P1093,14.13585533501389,success,0,background,train
T462,2026-01-01 11:22:21,C752,M17,D88,P48,109.2850529236208,failed,0,background,train
T463,2026-01-01 11:22:34,C166,M57,D404,P298,42.619350864518026,failed,0,background,train
T464,2026-01-01 11:25:20,C896,M95,D310,P2028,115.84719888148986,success,0,background,train
T465,2026-01-01 11:27:05,C842,M48,D866,P904,28.834555371627452,success,0,background,train
T466,2026-01-01 11:32:41,C1988,M41,D952,P1541,78.27729040242644,success,0,background,train
T467,2026-01-01 11:35:29,C1483,M65,D69,P2480,33.0165074573064,success,0,background,train
T468,2026-01-01 11:37:08,C752,M88,D348,P842,66.31554342797251,success,0,background,train
T469,2026-01-01 11:38:03,C1920,M3,D765,P596,8.480016557723406,success,0,background,train
T470,2026-01-01 11:42:33,C1181,M38,D289,P708,146.94527423938575,success,0,background,train
T471,2026-01-01 11:46:11,C1666,M43,D285,P652,7.901018951003111,success,0,background,train
T472,2026-01-01 11:48:40,C1209,M5,D179,P1057,6.536213508946301,success,0,background,train
T473,2026-01-01 11:57:22,C434,M78,D975,P213,10.317040829476577,success,0,background,train
T474,2026-01-01 11:58:48,C1748,M3,D80,P2316,21.63460872326147,success,0,background,train
T475,2026-01-01 12:00:33,C517,M91,D733,P928,8.069927711925619,success,0,background,train
T476,2026-01-01 12:01:10,C997,M5,D882,P1732,10.496212902323757,success,0,background,train
T477,2026-01-01 12:02:58,C1334,M45,D438,P1465,15.91212887411667,success,0,background,train
T478,2026-01-01 12:03:36,C691,M88,D890,P312,69.55705306928576,success,0,background,train
T479,2026-01-01 12:06:34,C957,M38,D441,P764,75.11607541345424,success,0,background,train
T480,2026-01-01 12:09:36,C1670,M45,D101,P21,33.18700686245272,success,0,background,train
T481,2026-01-01 12:11:59,C1834,M92,D883,P657,214.21004873424022,success,0,background,train
T482,2026-01-01 12:12:16,C1476,M45,D53,P1430,18.474447743854387,success,0,background,train
T483,2026-01-01 12:12:19,C1556,M47,D694,P1448,19.424090132537742,success,0,background,train
T484,2026-01-01 12:15:42,C300,M90,D61,P1630,80.90275101066575,success,0,background,train
